coordinates,retweeted,source,entities,reply_count,favorite_count,geo,id_str,timestamp_ms,truncated,text,retweet_count,id,possibly_sensitive,filter_level,created_at,place,favorited,lang,in_reply_to_screen_name,is_quote_status,in_reply_to_user_id_str,user,quote_count
,false,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","{hashtags=[{text=263Chat, indices=[4, 12]}], urls=[{url=https://t.co/rx50sSUQ39, expanded_url=https://263chat.com/unilever-responds-to-typhoid-outbreak-in-gweru/, display_url=263chat.com/unilever-respo…, indices=[22, 45]}]}",0,0,,1.03258936193263E+018,1535023463124,false,New #263Chat Article: https://t.co/rx50sSUQ39,0,1.03258936193263E+018,false,low,Thu Aug 23 11:24:23 +0000 2018,,false,en,,false,,"{id=892792496, id_str=892792496, name=263Chat 🇿🇼, screen_name=263Chat, location=Zimbabwe, url=http://www.263chat.com, description=Zim media organisation focused on encouraging & participating in progressive national dialogue | RT=RT | WhatsApp/SMS +263777028169 | #Zimbabwe #263Chat, translator_type=none, protected=false, verified=false, followers_count=334349, friends_count=37112, listed_count=483, favourites_count=5614, statuses_count=282547, created_at=Sat Oct 20 08:37:07 +0000 2012, utc_offset=null, time_zone=null, geo_enabled=true, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=C0DEED, profile_background_image_url=http://abs.twimg.com/images/themes/theme1/bg.png, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme1/bg.png, profile_background_tile=false, profile_link_color=7FDBB6, profile_sidebar_border_color=000000, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, profile_image_url=http://pbs.twimg.com/profile_images/447644130747752448/fepLtIFI_normal.jpeg, profile_image_url_https=https://pbs.twimg.com/profile_images/447644130747752448/fepLtIFI_normal.jpeg, profile_banner_url=https://pbs.twimg.com/profile_banners/892792496/1531807771, default_profile=false, default_profile_image=false}",0
,false,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","{hashtags=[], urls=[{url=https://t.co/W1dAAR84ol, expanded_url=http://dlvr.it/Qgqcnw, display_url=dlvr.it/Qgqcnw, indices=[73, 96]}]}",0,0,,1.03257644754043E+018,1535020384093,false,Tanzania:Unilever Invests Over U.S.$43 Million in Tanzania in Four Years https://t.co/W1dAAR84ol ALLAFRICA,0,1.03257644754043E+018,false,low,Thu Aug 23 10:33:04 +0000 2018,,false,en,,false,,"{id=544193337, id_str=544193337, name=FinanzLinksECONOMY, screen_name=FinanzLinksWELT, location=null, url=http://www.finanz-links.com, description=null, translator_type=none, protected=false, verified=false, followers_count=1116, friends_count=108, listed_count=340, favourites_count=21, statuses_count=535251, created_at=Tue Apr 03 08:54:25 +0000 2012, utc_offset=null, time_zone=null, geo_enabled=false, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=696969, profile_background_image_url=http://abs.twimg.com/images/themes/theme1/bg.png, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme1/bg.png, profile_background_tile=false, profile_link_color=527DFC, profile_sidebar_border_color=FFFFFF, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=false, profile_image_url=http://pbs.twimg.com/profile_images/2663090680/84622704a435b154762becdd7f32396f_normal.png, profile_image_url_https=https://pbs.twimg.com/profile_images/2663090680/84622704a435b154762becdd7f32396f_normal.png, profile_banner_url=https://pbs.twimg.com/profile_banners/544193337/1398445426, default_profile=false, default_profile_image=false}",0
,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","{hashtags=[], urls=[{url=https://t.co/CFDkzesNA5, expanded_url=https://twitter.com/i/web/status/1032576447653670914, display_url=twitter.com/i/web/status/1…, indices=[117, 140]}]}",0,0,,1.03257644765367E+018,1535020384120,true,Win free essentials and gift vouchers when you shop at Keells Super! Buy from selected Unilever products and win yo… https://t.co/CFDkzesNA5,0,1.03257644765367E+018,false,low,Thu Aug 23 10:33:04 +0000 2018,,false,en,,false,,"{id=376106730, id_str=376106730, name=Keells Super, screen_name=Keells_Super, location=Colombo 02, Sri Lanka, url=http://www.keellssuper.com, description=Keells Super is one of the largest super market chains in Sri Lanka., translator_type=none, protected=false, verified=false, followers_count=1361, friends_count=15, listed_count=11, favourites_count=9, statuses_count=4866, created_at=Mon Sep 19 09:45:11 +0000 2011, utc_offset=null, time_zone=null, geo_enabled=true, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=FF0000, profile_background_image_url=http://abs.twimg.com/images/themes/theme1/bg.png, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme1/bg.png, profile_background_tile=false, profile_link_color=FF0000, profile_sidebar_border_color=FFFFFF, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=false, profile_image_url=http://pbs.twimg.com/profile_images/874621603010760705/kjMzCeA8_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/874621603010760705/kjMzCeA8_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/376106730/1525152543, default_profile=false, default_profile_image=false}",0
,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","{hashtags=[], urls=[{url=https://t.co/tgfyJfA3BC, expanded_url=https://twitter.com/i/web/status/1032588587097894915, display_url=twitter.com/i/web/status/1…, indices=[117, 140]}]}",0,0,,1.03258858709789E+018,1535023278389,true,"844 million people around the world STILL don't have access to clean water.
 
We've partnered with @Diageo, @GapInc… https://t.co/tgfyJfA3BC",0,1.03258858709789E+018,false,low,Thu Aug 23 11:21:18 +0000 2018,,false,en,,false,,"{id=14227045, id_str=14227045, name=WaterAid UK 💦, screen_name=WaterAidUK, location=London, UK, url=https://www.wateraid.org/uk, description=Clean water, decent toilets and good hygiene.

It sounds normal. And it should be., translator_type=none, protected=false, verified=true, followers_count=72392, friends_count=20344, listed_count=1953, favourites_count=36139, statuses_count=25483, created_at=Wed Mar 26 16:10:59 +0000 2008, utc_offset=null, time_zone=null, geo_enabled=true, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=6C9ED4, profile_background_image_url=http://abs.twimg.com/images/themes/theme1/bg.png, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme1/bg.png, profile_background_tile=false, profile_link_color=3AB59E, profile_sidebar_border_color=FFFFFF, profile_sidebar_fill_color=0B525E, profile_text_color=010503, profile_use_background_image=true, profile_image_url=http://pbs.twimg.com/profile_images/1001384279757217792/5TXp3jBu_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1001384279757217792/5TXp3jBu_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/14227045/1523887924, default_profile=false, default_profile_image=false}",0
,false,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","{hashtags=[], urls=[{url=https://t.co/NYGzR1YTqf, expanded_url=https://enterprisetv.tv/unilever-invests-over-100-billion-tanzania-in-four-years/, display_url=enterprisetv.tv/unilever-inves…, indices=[57, 80]}]}",0,0,,1.03258873599988E+018,1535023313890,false,Unilever Invests Over 100 Billion Tanzania in Four Years https://t.co/NYGzR1YTqf https://t.co/0XrU9sjuLD,0,1.03258873599988E+018,false,low,Thu Aug 23 11:21:53 +0000 2018,,false,en,,false,,"{id=800729603333451800, id_str=800729603333451777, name=EnterpriseTelevision, screen_name=enterprisetvtv, location=Nigeria, url=http://www.enterprisetv.tv, description=We are 100% Pan African business TV channel connecting people with their aspirations towards a prosperous Africa. Follow us for enterprise development contents., translator_type=none, protected=false, verified=false, followers_count=104, friends_count=205, listed_count=3, favourites_count=30, statuses_count=6429, created_at=Mon Nov 21 15:56:29 +0000 2016, utc_offset=null, time_zone=null, geo_enabled=true, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=000000, profile_background_image_url=http://abs.twimg.com/images/themes/theme1/bg.png, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme1/bg.png, profile_background_tile=false, profile_link_color=91D2FA, profile_sidebar_border_color=000000, profile_sidebar_fill_color=000000, profile_text_color=000000, profile_use_background_image=false, profile_image_url=http://pbs.twimg.com/profile_images/1014483284544409604/lup_YMLj_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1014483284544409604/lup_YMLj_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/800729603333451777/1530706399, default_profile=false, default_profile_image=false}",0
,false,"<a href=""http://khalilhumam.com"" rel=""nofollow"">KhalilHumam.com</a>","{hashtags=[], urls=[{url=https://t.co/t46dyXLtmh, expanded_url=https://khalilhumam.com/feed-items/tanzaniaunilever-invests-over-u-s-43-million-in-tanzania-in-four-years/, display_url=khalilhumam.com/feed-items/tan…, indices=[90, 113]}]}",0,0,,1.03257722101641E+018,1535020568504,false,Tanzania:Unilever Invests Over U.S.$43 Million in Tanzania in Four Years | Khalil Humam - https://t.co/t46dyXLtmh,0,1.03257722101641E+018,false,low,Thu Aug 23 10:36:08 +0000 2018,,false,en,,false,,"{id=277457416, id_str=277457416, name=KhalilHumam, screen_name=khalilhumam, location=Vancouver, British Columbia, url=http://khalilhumam.com, description=I tweet about development.
http://Humaneimmigration.com |
http://Khalilhumam.com | http://DoingBusiness.ca, translator_type=none, protected=false, verified=false, followers_count=233, friends_count=96, listed_count=4, favourites_count=43, statuses_count=32902, created_at=Tue Apr 05 12:16:58 +0000 2011, utc_offset=null, time_zone=null, geo_enabled=true, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=000000, profile_background_image_url=http://abs.twimg.com/images/themes/theme18/bg.gif, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme18/bg.gif, profile_background_tile=false, profile_link_color=FAB81E, profile_sidebar_border_color=000000, profile_sidebar_fill_color=000000, profile_text_color=000000, profile_use_background_image=false, profile_image_url=http://pbs.twimg.com/profile_images/972229808703750144/jFg-ljXH_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/972229808703750144/jFg-ljXH_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/277457416/1397315595, default_profile=false, default_profile_image=false}",0
,false,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","{hashtags=[], urls=[{url=https://t.co/VKh5pw1PqM, expanded_url=https://twitter.com/i/web/status/1032575737356795904, display_url=twitter.com/i/web/status/1…, indices=[121, 144]}]}",0,0,,1.0325757373568E+018,1535020214772,true,Unilever wowed visitors at The Big Bang North West 2018 with innovative activities &amp; a sensational new stand! Our D… https://t.co/VKh5pw1PqM,0,1.0325757373568E+018,false,low,Thu Aug 23 10:30:14 +0000 2018,,false,en,,false,,"{id=282065774, id_str=282065774, name=Big Bang North West, screen_name=TBB_NorthWest, location=North West, url=http://www.thebigbangfair.co.uk/northwest, description=SAVE THE DATE! The Big Bang North West returns to Liverpool Exhibition Centre on the 2nd of July 2019! Visit. Volunteer. Sponsor. #BBNW, translator_type=none, protected=false, verified=false, followers_count=2861, friends_count=1430, listed_count=72, favourites_count=72, statuses_count=7170, created_at=Thu Apr 14 13:45:37 +0000 2011, utc_offset=null, time_zone=null, geo_enabled=false, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=EB7434, profile_background_image_url=http://abs.twimg.com/images/themes/theme9/bg.gif, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme9/bg.gif, profile_background_tile=false, profile_link_color=C50010, profile_sidebar_border_color=FFFFFF, profile_sidebar_fill_color=F7CF86, profile_text_color=141214, profile_use_background_image=false, profile_image_url=http://pbs.twimg.com/profile_images/1680751404/040-BB-Logo-Regional-05-northwest_1__normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1680751404/040-BB-Logo-Regional-05-northwest_1__normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/282065774/1531249471, default_profile=false, default_profile_image=false}",0
,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{hashtags=[{text=再エネ100シンポジウム, indices=[18, 31]}, {text=Renewable100Japan, indices=[32, 50]}], urls=[]}",0,0,,1.03257590429009E+018,1535020254572,false,"RT @CANJapan_org: #再エネ100シンポジウム　#Renewable100Japan
Panel Discussion: “Expansion of 100% Renewable Energy Commitments in Japan and the World…",0,1.03257590429009E+018,,low,Thu Aug 23 10:30:54 +0000 2018,,false,en,,false,,"{id=873505513945694200, id_str=873505513945694208, name=Rosencrantz1984, screen_name=rosencrantz1984, location=Japan, url=null, description=Politics and climate/ecology twitter addict. Hobbies include sleeping, and although I can’t cook that well I really excel at eating., translator_type=none, protected=false, verified=false, followers_count=16, friends_count=182, listed_count=0, favourites_count=2183, statuses_count=1265, created_at=Sat Jun 10 11:41:58 +0000 2017, utc_offset=null, time_zone=null, geo_enabled=false, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=F5F8FA, profile_background_image_url=, profile_background_image_url_https=, profile_background_tile=false, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, profile_image_url=http://pbs.twimg.com/profile_images/1023805114287501317/HO_WDpWT_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1023805114287501317/HO_WDpWT_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/873505513945694208/1532929210, default_profile=true, default_profile_image=false}",0
,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","{hashtags=[], urls=[{url=https://t.co/dzQTFwo8N0, expanded_url=https://twitter.com/i/web/status/1032575960174850049, display_url=twitter.com/i/web/status/1…, indices=[117, 140]}]}",0,0,,1.03257596017485E+018,1535020267896,true,@spartytalkback @markMGgeyer @TripleM_NRL Yep Lever and Kitchen later just Rexona. Now Streets which is all owned b… https://t.co/dzQTFwo8N0,0,1.03257596017485E+018,,low,Thu Aug 23 10:31:07 +0000 2018,,false,en,spartytalkback,false,3112485062,"{id=298219655, id_str=298219655, name=addman, screen_name=addman72, location=Goldcoast, url=null, description=Raiders tragic , Love Rugby League., translator_type=none, protected=false, verified=false, followers_count=427, friends_count=452, listed_count=7, favourites_count=45864, statuses_count=18161, created_at=Fri May 13 22:54:30 +0000 2011, utc_offset=null, time_zone=null, geo_enabled=true, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=2EDB2E, profile_background_image_url=http://abs.twimg.com/images/themes/theme1/bg.png, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme1/bg.png, profile_background_tile=false, profile_link_color=12E652, profile_sidebar_border_color=FFFFFF, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, profile_image_url=http://pbs.twimg.com/profile_images/1004973156413521921/ZGu28q1C_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1004973156413521921/ZGu28q1C_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/298219655/1477120937, default_profile=false, default_profile_image=false}",0
,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","{hashtags=[], urls=[]}",0,0,,1.03260851471016E+018,1535028029502,false,"RT @unseenvalue: “If a business earns 18% ROCE for 20-30 years, even if you pay an expensive looking price, you will end up with one hell o…",0,1.03260851471016E+018,,low,Thu Aug 23 12:40:29 +0000 2018,,false,en,,false,,"{id=317876130, id_str=317876130, name=Manoj Yadav, screen_name=1manoj_yadav, location=Hyderabad, url=null, description=null, translator_type=none, protected=false, verified=false, followers_count=32, friends_count=219, listed_count=3, favourites_count=701, statuses_count=510, created_at=Wed Jun 15 16:24:34 +0000 2011, utc_offset=null, time_zone=null, geo_enabled=false, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=C0DEED, profile_background_image_url=http://abs.twimg.com/images/themes/theme1/bg.png, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme1/bg.png, profile_background_tile=false, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, profile_image_url=http://pbs.twimg.com/profile_images/526282243296092160/hDrxqKm3_normal.jpeg, profile_image_url_https=https://pbs.twimg.com/profile_images/526282243296092160/hDrxqKm3_normal.jpeg, profile_banner_url=https://pbs.twimg.com/profile_banners/317876130/1414310437, default_profile=true, default_profile_image=false}",0
,false,"<a href=""https://usindexlive.com"" rel=""nofollow"">usindexlive</a>","{hashtags=[], urls=[{url=https://t.co/FUnze4v5Ts, expanded_url=https://twitter.com/i/web/status/1032601936204378114, display_url=twitter.com/i/web/status/1…, indices=[117, 140]}]}",0,0,,1.03260193620438E+018,1535026461064,true,Forte Capital Holds Holding in Unilever Plc $UL; Arlington Value Capital Decreased Its Stake in Interactive Brokers… https://t.co/FUnze4v5Ts,0,1.03260193620438E+018,false,low,Thu Aug 23 12:14:21 +0000 2018,,false,en,,false,,"{id=992392430010978300, id_str=992392430010978304, name=US Index Live, screen_name=usindexlive, location=null, url=https://usindexlive.com, description=Daily business and financial news non-stop by professional journalists from US Index Live news magazine., translator_type=none, protected=false, verified=false, followers_count=85, friends_count=3, listed_count=0, favourites_count=0, statuses_count=61973, created_at=Fri May 04 13:16:07 +0000 2018, utc_offset=null, time_zone=null, geo_enabled=false, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=F5F8FA, profile_background_image_url=, profile_background_image_url_https=, profile_background_tile=false, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, profile_image_url=http://pbs.twimg.com/profile_images/1007889694078717952/k1byTEhb_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1007889694078717952/k1byTEhb_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/992392430010978304/1529134648, default_profile=true, default_profile_image=false}",0
,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","{hashtags=[], urls=[{url=https://t.co/V7N0L9SDAJ, expanded_url=https://twitter.com/i/web/status/1032588326396747776, display_url=twitter.com/i/web/status/1…, indices=[117, 140]}]}",0,0,,1.03258832639675E+018,1535023216233,true,"844 million people around the world STILL don't have access to clean water.
 
We've partnered with @Diageo, @GapInc… https://t.co/V7N0L9SDAJ",0,1.03258832639675E+018,false,low,Thu Aug 23 11:20:16 +0000 2018,,false,en,,false,,"{id=14227045, id_str=14227045, name=WaterAid UK 💦, screen_name=WaterAidUK, location=London, UK, url=https://www.wateraid.org/uk, description=Clean water, decent toilets and good hygiene.

It sounds normal. And it should be., translator_type=none, protected=false, verified=true, followers_count=72392, friends_count=20344, listed_count=1953, favourites_count=36139, statuses_count=25483, created_at=Wed Mar 26 16:10:59 +0000 2008, utc_offset=null, time_zone=null, geo_enabled=true, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=6C9ED4, profile_background_image_url=http://abs.twimg.com/images/themes/theme1/bg.png, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme1/bg.png, profile_background_tile=false, profile_link_color=3AB59E, profile_sidebar_border_color=FFFFFF, profile_sidebar_fill_color=0B525E, profile_text_color=010503, profile_use_background_image=true, profile_image_url=http://pbs.twimg.com/profile_images/1001384279757217792/5TXp3jBu_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1001384279757217792/5TXp3jBu_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/14227045/1523887924, default_profile=false, default_profile_image=false}",0
,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{hashtags=[{text=EnactusTLS18, indices=[94, 107]}, {text=WeAllWin, indices=[108, 117]}], urls=[]}",0,0,,1.03260506816662E+018,1535027207782,false,@Unilever Project Development - Lunch &amp; Learn @enactusIreland @BusinessAtUL @dogpatchlabs #EnactusTLS18 #WeAllWin https://t.co/H9smHNtlEk,0,1.03260506816662E+018,false,low,Thu Aug 23 12:26:47 +0000 2018,,false,en,Unilever,false,109224937,"{id=1357107468, id_str=1357107468, name=Enactus UL, screen_name=ULEnactus, location=Limerick, Ireland, url=http://www.enactus.org, description=Representing @UL within the @EnactusIreland network since 2012. We can be contacted here via DM or by email: enactusul2013@gmail.com #socialenterprise #WeAllWin, translator_type=none, protected=false, verified=false, followers_count=326, friends_count=489, listed_count=9, favourites_count=391, statuses_count=531, created_at=Tue Apr 16 15:15:22 +0000 2013, utc_offset=null, time_zone=null, geo_enabled=true, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=C0DEED, profile_background_image_url=http://abs.twimg.com/images/themes/theme1/bg.png, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme1/bg.png, profile_background_tile=true, profile_link_color=0084B4, profile_sidebar_border_color=FFFFFF, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, profile_image_url=http://pbs.twimg.com/profile_images/3531081922/ad7e9ef1ff75874fc37d5150d01123b4_normal.png, profile_image_url_https=https://pbs.twimg.com/profile_images/3531081922/ad7e9ef1ff75874fc37d5150d01123b4_normal.png, profile_banner_url=https://pbs.twimg.com/profile_banners/1357107468/1496340253, default_profile=false, default_profile_image=false}",0
,false,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","{hashtags=[{text=HelpWanted, indices=[79, 90]}, {text=MyChesCo, indices=[91, 100]}], urls=[{url=https://t.co/bJXVvwnJiL, expanded_url=http://mychesco.com/job/unilever-current-college-students-marketing-internship-summer-2019-west-chester-pa/, display_url=mychesco.com/job/unilever-c…, indices=[101, 124]}]}",0,0,,1.03258322702059E+018,1535022000447,false,New Job Listing: Current College Students – Marketing Internship (Summer 2019) #HelpWanted #MyChesCo https://t.co/bJXVvwnJiL,0,1.03258322702059E+018,false,low,Thu Aug 23 11:00:00 +0000 2018,,false,en,,false,,"{id=944210522123235300, id_str=944210522123235328, name=MyChesCo.com, screen_name=mychesco, location=West Chester, PA, url=http://mychesco.com/, description=A community resource for Chester County, PA. Find articles, events, jobs, groups, and more. RTs are informational only and not an endorsement. #MyChesCo, translator_type=none, protected=false, verified=false, followers_count=638, friends_count=1391, listed_count=11, favourites_count=503, statuses_count=31539, created_at=Fri Dec 22 14:18:25 +0000 2017, utc_offset=null, time_zone=null, geo_enabled=true, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=F5F8FA, profile_background_image_url=, profile_background_image_url_https=, profile_background_tile=false, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, profile_image_url=http://pbs.twimg.com/profile_images/944212045406310400/RDQ6IAVD_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/944212045406310400/RDQ6IAVD_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/944210522123235328/1515166801, default_profile=true, default_profile_image=false}",0
,false,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","{hashtags=[{text=WASH, indices=[52, 57]}], urls=[{url=https://t.co/zjAfk5bAzn, expanded_url=https://twitter.com/i/web/status/1032583227595096064, display_url=twitter.com/i/web/status/1…, indices=[111, 134]}]}",0,0,,1.0325832275951E+018,1535022000584,true,How can we enable businesses to effectively deliver #WASH services? Join us and other WASH4Work partners @ilo… https://t.co/zjAfk5bAzn,0,1.0325832275951E+018,false,low,Thu Aug 23 11:00:00 +0000 2018,,false,en,,false,,"{id=207931993, id_str=207931993, name=WSUP, screen_name=WSUPUK, location=London, url=http://www.wsup.com, description=Helping transform cities to benefit the millions who lack access to water and sanitation. Retweet ≠ endorsement. Research @UrbSanResearch, translator_type=none, protected=false, verified=false, followers_count=15319, friends_count=722, listed_count=193, favourites_count=488, statuses_count=2489, created_at=Tue Oct 26 09:49:45 +0000 2010, utc_offset=null, time_zone=null, geo_enabled=true, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=007DC3, profile_background_image_url=http://abs.twimg.com/images/themes/theme18/bg.gif, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme18/bg.gif, profile_background_tile=false, profile_link_color=007DC3, profile_sidebar_border_color=FFFFFF, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=false, profile_image_url=http://pbs.twimg.com/profile_images/918840476056342528/fFu25x8g_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/918840476056342528/fFu25x8g_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/207931993/1418124307, default_profile=false, default_profile_image=false}",0
,false,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","{hashtags=[], urls=[{url=https://t.co/pcHGBA6kn3, expanded_url=https://twitter.com/i/web/status/1032589102066159616, display_url=twitter.com/i/web/status/1…, indices=[116, 139]}]}",0,0,,1.03258910206616E+018,1535023401167,true,"844 million people around the world don't have access to clean water.
 
We've partnered with @Diageo_News, @GapInc… https://t.co/pcHGBA6kn3",0,1.03258910206616E+018,false,low,Thu Aug 23 11:23:21 +0000 2018,,false,en,,false,,"{id=14227045, id_str=14227045, name=WaterAid UK 💦, screen_name=WaterAidUK, location=London, UK, url=https://www.wateraid.org/uk, description=Clean water, decent toilets and good hygiene.

It sounds normal. And it should be., translator_type=none, protected=false, verified=true, followers_count=72392, friends_count=20344, listed_count=1953, favourites_count=36139, statuses_count=25483, created_at=Wed Mar 26 16:10:59 +0000 2008, utc_offset=null, time_zone=null, geo_enabled=true, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=6C9ED4, profile_background_image_url=http://abs.twimg.com/images/themes/theme1/bg.png, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme1/bg.png, profile_background_tile=false, profile_link_color=3AB59E, profile_sidebar_border_color=FFFFFF, profile_sidebar_fill_color=0B525E, profile_text_color=010503, profile_use_background_image=true, profile_image_url=http://pbs.twimg.com/profile_images/1001384279757217792/5TXp3jBu_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/1001384279757217792/5TXp3jBu_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/14227045/1523887924, default_profile=false, default_profile_image=false}",0
,false,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","{hashtags=[], urls=[]}",0,0,,1.03258911166273E+018,1535023403455,false,"RT @WaterAidUK: 844 million people around the world don't have access to clean water.
 
We've partnered with @Diageo_News, @GapInc and @Uni…",0,1.03258911166273E+018,,low,Thu Aug 23 11:23:23 +0000 2018,,false,en,,false,,"{id=281506050, id_str=281506050, name=Busoga Trust, screen_name=busogatrust, location=Uganda, url=http://www.busogatrust.co.uk/, description=Working to improve the health and prosperity of the people of #Uganda, through clean #water, basic #sanitation and improved #hygiene (since 1982), translator_type=none, protected=false, verified=false, followers_count=1126, friends_count=815, listed_count=360, favourites_count=79, statuses_count=25599, created_at=Wed Apr 13 12:20:56 +0000 2011, utc_offset=null, time_zone=null, geo_enabled=true, lang=en, contributors_enabled=false, is_translator=false, profile_background_color=C0DEED, profile_background_image_url=http://abs.twimg.com/images/themes/theme1/bg.png, profile_background_image_url_https=https://abs.twimg.com/images/themes/theme1/bg.png, profile_background_tile=false, profile_link_color=1DA1F2, profile_sidebar_border_color=C0DEED, profile_sidebar_fill_color=DDEEF6, profile_text_color=333333, profile_use_background_image=true, profile_image_url=http://pbs.twimg.com/profile_images/951041328963563520/in37i4wc_normal.jpg, profile_image_url_https=https://pbs.twimg.com/profile_images/951041328963563520/in37i4wc_normal.jpg, profile_banner_url=https://pbs.twimg.com/profile_banners/281506050/1515581021, default_profile=true, default_profile_image=false}",0
